,Neighborhood code,Neighborhood name,Price,Venue,Venue Latitude,Venue Longitude,Venue Category
7970,105,UNIVERSIDAD         ,3,Home Burger Bar,40.42184030676169,-3.7055202641854845,Burger Joint
7971,105,UNIVERSIDAD         ,3,O'Curruncho,40.420926296415395,-3.710301146589301,Seafood Restaurant
7972,105,UNIVERSIDAD         ,3,Navaja,40.42324684838016,-3.701586590040788,Gastropub
7973,105,UNIVERSIDAD         ,3,Txapela,40.42209862109323,-3.7087980416439086,Tapas Restaurant
7974,105,UNIVERSIDAD         ,3,La Sirena Verde,40.42202823831744,-3.7086924536639754,Seafood Restaurant
7975,105,UNIVERSIDAD         ,3,San Mateo Circus,40.42511309622103,-3.700131475925445,Gastropub
7976,105,UNIVERSIDAD         ,3,Petisqueira,40.42708923208403,-3.700772938040727,Tapas Restaurant
7977,105,UNIVERSIDAD         ,3,La Barra del Sandó,40.42054162560042,-3.708443949474037,Gastropub
7978,105,UNIVERSIDAD         ,3,El Apartamento del Número 5,40.42417046362678,-3.713200489563971,Gastropub
7979,105,UNIVERSIDAD         ,3,L'Art Creperie,40.424102353798006,-3.713212855944824,French Restaurant
7980,205,DELICIAS            ,1,Tres Cerditos,40.397316,-3.694184,Chinese Restaurant
7981,205,DELICIAS            ,1,PanArte,40.39927880931651,-3.6941818094707313,Bakery
7982,205,DELICIAS            ,1,Patacón Pisao,40.40406575,-3.69445362,Arepa Restaurant
7983,205,DELICIAS            ,1,Churrería Chocolatería Patuchurro,40.39349341572916,-3.6788953528215793,Breakfast Spot
7984,205,DELICIAS            ,1,Hnos. Valdivieso,40.40489280033798,-3.6987125918439054,Breakfast Spot
7985,205,DELICIAS            ,1,Cafetería La Perla,40.397367166955874,-3.6967451549952464,Café
7986,205,DELICIAS            ,1,La Ria de Cedeira,40.40479857603754,-3.69431170733005,Snack Place
7987,205,DELICIAS            ,1,Costello Río,40.393869542662,-3.6979571709519425,Burger Joint
7988,205,DELICIAS            ,1,Rodilla,40.406799,-3.691053,Sandwich Place
7989,205,DELICIAS            ,1,Alegria,40.40160339796777,-3.6884029554963904,Chinese Restaurant
7990,205,DELICIAS            ,1,Mundo Kebab,40.40291229498018,-3.6918291111629657,Falafel Restaurant
7991,205,DELICIAS            ,1,Granier,40.398027453759646,-3.6943201486393016,Bakery
7992,205,DELICIAS            ,1,MARIANA Café - Bar & After Work,40.398115944947065,-3.686270290653032,Breakfast Spot
7993,205,DELICIAS            ,1,Universo Kebab,40.398919685052654,-3.698092146825315,Falafel Restaurant
7994,205,DELICIAS            ,1,Goiko Grill Embajadores,40.402367,-3.7008743,Burger Joint
7995,205,DELICIAS            ,1,Panaria,40.405007582443936,-3.6827441791489615,Bakery
7996,205,DELICIAS            ,1,Rodilla,40.402552,-3.694061,Sandwich Place
7997,205,DELICIAS            ,1,Viena Capellanes,40.39000166703633,-3.693078444545639,Café
7998,205,DELICIAS            ,1,Cafetería La Reja,40.38985719983775,-3.692590494272926,Café
7999,205,DELICIAS            ,1,Domino's Pizza,40.40218756346087,-3.6782518527083377,Pizza Place
8000,205,DELICIAS            ,1,Cantina Canalla,40.390667,-3.6889536,Mexican Restaurant
8001,205,DELICIAS            ,1,Chino Sur,40.39618894598507,-3.681182571154631,Chinese Restaurant
8002,205,DELICIAS            ,1,Casa Ecuador,40.4045010891248,-3.695926285722358,Arepa Restaurant
8003,205,DELICIAS            ,1,Granier,40.40670036375676,-3.6966709773080955,Bakery
8004,205,DELICIAS            ,1,Jamaica Coffee Shop,40.397377409206825,-3.6945935528635743,Snack Place
8005,205,DELICIAS            ,1,Telepizza,40.397558167633186,-3.6963552757924654,Pizza Place
8006,205,DELICIAS            ,1,Café Del Comercio,40.40383352948762,-3.681169561796422,Café
8007,205,DELICIAS            ,1,Panadería y Cafetería Las Delicias,40.40629526282615,-3.6933112858813257,Bakery
8008,205,DELICIAS            ,1,Monte Pinos,40.40265272582209,-3.6775457204640265,Café
8009,205,DELICIAS            ,1,Viena Capellanes,40.393371475757654,-3.6790764038042165,Café
8010,205,DELICIAS            ,1,Happy's,40.402308460072874,-3.6980893725979755,Burger Joint
8011,205,DELICIAS            ,1,metroCoffee Madrid,40.40711173103632,-3.6911256393644254,Café
8012,205,DELICIAS            ,1,Cafetería Patagonia,40.402704589148264,-3.6937835821436895,Breakfast Spot
8013,205,DELICIAS            ,1,Kai Yuan,40.390522833883175,-3.6945264967343605,Chinese Restaurant
8014,205,DELICIAS            ,1,Telepizza,40.402843700913586,-3.6976603773181473,Pizza Place
8015,205,DELICIAS            ,1,Pastelería Longinos,40.39894272103671,-3.684730439764688,Bakery
8016,205,DELICIAS            ,1,Yemen,40.40492022893606,-3.681586014071157,Café
8017,205,DELICIAS            ,1,La Cervezera,40.392874327162254,-3.6925276386169474,Deli / Bodega
8018,205,DELICIAS            ,1,Panaria,40.403217616533716,-3.6960020655534733,Bakery
8019,205,DELICIAS            ,1,Pizzería Brooklyn,40.402992,-3.6913598,Pizza Place
8020,205,DELICIAS            ,1,Zesty,40.403024968058546,-3.6924856371486037,Snack Place
8021,205,DELICIAS            ,1,Panishop,40.39173650012715,-3.6932459925147443,Bakery
8022,205,DELICIAS            ,1,Bread & Ricotta,40.40314969691645,-3.697368054855447,Snack Place
8023,205,DELICIAS            ,1,Papa John's Pizza,40.390244,-3.690366,Pizza Place
8024,205,DELICIAS            ,1,Cafetería Ave Madrid Sevilla,40.405023408049075,-3.6890152826832967,Diner
8025,205,DELICIAS            ,1,Cafetería Sangivil,40.398051441668436,-3.6980024351082967,Café
8026,205,DELICIAS            ,1,Caffè Ritazza,40.40586902374468,-3.6904680300751953,Café
8027,205,DELICIAS            ,1,Puro gusto,40.40663144001252,-3.6911910843379503,Café
8028,205,DELICIAS            ,1,La Embajada,40.40080663631131,-3.699840462505044,Café
8029,205,DELICIAS            ,1,El Rincón de Diego,40.40556369537332,-3.693165779113769,Bakery
8030,205,DELICIAS            ,1,Cafeteria Misool,40.395900356420036,-3.700959669508868,Diner
8031,205,DELICIAS            ,1,Cafetería El Corte Inglés,40.39477022246733,-3.676396004103064,Café
8032,205,DELICIAS            ,1,Natural Break,40.406628420035844,-3.6893024379985437,Café
8033,205,DELICIAS            ,1,Granier,40.404111176357304,-3.6811294711873312,Bakery
8034,205,DELICIAS            ,1,El Hayedo,40.39301452161151,-3.679373993412405,Café
8035,205,DELICIAS            ,1,Valpan,40.40634764284455,-3.693290580334344,Bakery
8036,205,DELICIAS            ,1,Mmm-gusta,40.40201956349456,-3.678588639518051,Breakfast Spot
8037,205,DELICIAS            ,1,Cafetería Breico,40.40408971027756,-3.6986067209787468,Café
8038,205,DELICIAS            ,1,Cafe MNRS,40.40725477641939,-3.6950447151274557,Café
8039,205,DELICIAS            ,1,Paraiso Chino,40.39877098234638,-3.7029950488751258,Chinese Restaurant
8040,205,DELICIAS            ,1,Panadería Cafetería Toñi,40.39902727285082,-3.7031039652338245,Bakery
8041,205,DELICIAS            ,2,Magasand Deli,40.3968106509602,-3.691293344345652,Restaurant
8042,205,DELICIAS            ,2,Bodegas Rosell,40.403802520431654,-3.6906202941279647,Spanish Restaurant
8043,205,DELICIAS            ,2,Trattoria In Crescendo,40.39458232012004,-3.6983880942169574,Italian Restaurant
8044,205,DELICIAS            ,2,La Pequeña Graná,40.39957392916725,-3.6985499739321477,Tapas Restaurant
8045,205,DELICIAS            ,2,Havana Blues,40.40205019041982,-3.698488323598797,Cuban Restaurant
8046,205,DELICIAS            ,2,Pui Thai Tapas,40.40447537896806,-3.696691614807786,Thai Restaurant
8047,205,DELICIAS            ,2,Go Hyang Mat,40.39651209507304,-3.699201240629983,Korean Restaurant
8048,205,DELICIAS            ,2,El Rosario,40.403587409155726,-3.690663146616292,Restaurant
8049,205,DELICIAS            ,2,Buenas y Santas,40.39185673911126,-3.6928771965499343,Argentinian Restaurant
8050,205,DELICIAS            ,2,Atocha Tandoori,40.405064,-3.695337,Restaurant
8051,205,DELICIAS            ,2,La Cevicucheria,40.40267859397597,-3.680336090781132,Peruvian Restaurant
8052,205,DELICIAS            ,2,The Names Coffee & Art,40.39632587179921,-3.6848186014877955,Mediterranean Restaurant
8053,205,DELICIAS            ,2,Mesón Las Regiones,40.39743429354975,-3.693263626174372,Mediterranean Restaurant
8054,205,DELICIAS            ,2,El Puchero de mi Abuela,40.40307361149854,-3.6959510580409547,Restaurant
8055,205,DELICIAS            ,2,El Rincón Asturiano II,40.403992909,-3.692392092,Spanish Restaurant
8056,205,DELICIAS            ,2,Mesón Restaurante  El Segoviano,40.4048478,-3.683351,Spanish Restaurant
8057,205,DELICIAS            ,2,El Roble,40.40365450256522,-3.698037381266093,Restaurant
8058,205,DELICIAS            ,2,Cantina Matadero,40.39160076391137,-3.6961034751162334,Argentinian Restaurant
8059,205,DELICIAS            ,2,El Caldero,40.402563337193996,-3.6806634245088032,Restaurant
8060,205,DELICIAS            ,2,Restaurante Alconada,40.39972829894486,-3.700141270590028,Spanish Restaurant
8061,205,DELICIAS            ,2,Restaurante Buen Gusto,40.401765584257205,-3.6989609936941843,Chinese Restaurant
8062,205,DELICIAS            ,2,Casa Maxi,40.39827157610671,-3.6978147969573913,Restaurant
8063,205,DELICIAS            ,2,Hong Restaurante,40.40509619071254,-3.6972863118433046,Asian Restaurant
8064,205,DELICIAS            ,2,Macarena Madrid,40.3906324,-3.6912615999999616,Spanish Restaurant
8065,205,DELICIAS            ,2,La Pentola Magica,40.405021,-3.682701,Italian Restaurant
8066,205,DELICIAS            ,2,Dehesa de Solana,40.3901235184674,-3.6908584057955642,Spanish Restaurant
8067,205,DELICIAS            ,2,La Taberna del tio Inda,40.40322373751854,-3.6962844763743923,Spanish Restaurant
8068,205,DELICIAS            ,2,Taberna Griega,40.4037412,-3.6779324,Greek Restaurant
8069,205,DELICIAS            ,2,Taberna Criolla,40.39205552309037,-3.6963920073416188,BBQ Joint
8070,205,DELICIAS            ,2,"AS, FONTES",40.404322737414816,-3.6906389337409338,Restaurant
8071,205,DELICIAS            ,2,Candela Pinchos & Drinks,40.40252382311442,-3.679897897273802,Spanish Restaurant
8072,205,DELICIAS            ,2,Taberna Arzabal (Museo Reina Sofia),40.40786057469632,-3.693076641237348,Restaurant
8073,205,DELICIAS            ,2,L'Officina,40.39733109159207,-3.6832414038732795,Italian Restaurant
8074,205,DELICIAS            ,2,Peña Atletica Legazpi,40.393549,-3.6978188000000003,Spanish Restaurant
8075,205,DELICIAS            ,2,Toboggan,40.394394,-3.6968699,Restaurant
8076,205,DELICIAS            ,2,La Cocina De Payuri,40.401948394891974,-3.6906252886179813,Italian Restaurant
8077,205,DELICIAS            ,2,La Madreña,40.39238583380752,-3.6884136888569974,Restaurant
8078,205,DELICIAS            ,2,Restautante Bar Villa De Vigo,40.40592284037594,-3.69463814187106,Restaurant
8079,205,DELICIAS            ,2,la esquina de tellez,40.40275639838298,-3.6805993182043046,Restaurant
8080,205,DELICIAS            ,2,La Tagliatella,40.390959,-3.701159,Italian Restaurant
8081,205,DELICIAS            ,2,Restaurante Chino Jin Yuan,40.40317599898042,-3.6814112813846984,Asian Restaurant
8082,205,DELICIAS            ,2,Restaurante El Valle Hermoso,40.40379621277241,-3.6996531025489086,Spanish Restaurant
8083,205,DELICIAS            ,2,El Salon De Otoño Parrillada Asador,40.40557488875717,-3.6942715223098412,Latin American Restaurant
8084,205,DELICIAS            ,2,Bar-Restaurante Hermanos Egea,40.400036474708855,-3.696070997073418,Spanish Restaurant
8085,205,DELICIAS            ,2,Puerto Maior,40.39459639199995,-3.6795475548592136,Spanish Restaurant
8086,205,DELICIAS            ,2,La Huerta de Casa Ricardo,40.40519631172043,-3.682977831803503,Spanish Restaurant
8087,205,DELICIAS            ,2,Paquita,40.397025285519405,-3.6836214511785017,Restaurant
8088,205,DELICIAS            ,2,La Flor de Asturias,40.39265334669799,-3.694732274349267,Spanish Restaurant
8089,205,DELICIAS            ,2,Venta Matadero,40.393420480139476,-3.697964462608842,Mediterranean Restaurant
8090,205,DELICIAS            ,2,Cafetería Restaurante Trasmontana,40.39204261094256,-3.6922917697413795,Portuguese Restaurant
8091,205,DELICIAS            ,2,Restaurante Samarkanda,40.40711147775779,-3.691383116477467,Spanish Restaurant
8092,205,DELICIAS            ,2,Latxaska Etxea,40.38991783018232,-3.692871946632329,Restaurant
8093,205,DELICIAS            ,2,Maki Mendez Alvaro,40.39631986026611,-3.684876367733728,Sushi Restaurant
8094,205,DELICIAS            ,2,Restaurante La Abadía,40.402984730674135,-3.6932767746988446,Spanish Restaurant
8095,205,DELICIAS            ,2,Restaurante Bacanal,40.39340076296527,-3.691945792513818,Spanish Restaurant
8096,205,DELICIAS            ,2,Monte Estoril,40.39851626110054,-3.6964101565258196,Spanish Restaurant
8097,205,DELICIAS            ,2,El Virrey de San Telmo,40.3919746305108,-3.6792035840347,Argentinian Restaurant
8098,205,DELICIAS            ,2,Mesón La Casina,40.404319167137146,-3.693872,Spanish Restaurant
8099,205,DELICIAS            ,2,Il Boccone,40.399203,-3.686643,Restaurant
8100,205,DELICIAS            ,2,Asador Celso,40.400637159227124,-3.688230514526367,Spanish Restaurant
8101,205,DELICIAS            ,2,Restaurante Trujillo,40.40043,-3.686762,Spanish Restaurant
8102,205,DELICIAS            ,2,La Casa de Las Brasas,40.39358812009369,-3.6913931556558843,BBQ Joint
8103,205,DELICIAS            ,2,La Esquina Gallega,40.40082916199799,-3.692353069782257,Spanish Restaurant
8104,205,DELICIAS            ,2,A Ñora,40.396965,-3.682792,Restaurant
8105,205,DELICIAS            ,2,Museo de las Patatas,40.40087333212633,-3.6962898145373715,Spanish Restaurant
8106,205,DELICIAS            ,2,Cervesia,40.40271965470567,-3.6805571927033043,Spanish Restaurant
8107,205,DELICIAS            ,2,Restaurante Soria,40.402794724046224,-3.6902238904806106,Restaurant
8108,205,DELICIAS            ,2,El Virrey de San Telmo II,40.393822609214,-3.6763755220883003,Argentinian Restaurant
8109,205,DELICIAS            ,2,Ginos Méndez Álvaro,40.3927510444405,-3.6782559441417138,Italian Restaurant
8110,205,DELICIAS            ,2,Restaurante Fuentecobre,40.391587596713634,-3.6896642327545686,Spanish Restaurant
8111,205,DELICIAS            ,2,O Mamma Mia,40.39480732772427,-3.676478806234899,Italian Restaurant
8112,205,DELICIAS            ,2,El Cerdito Goloso,40.40375831203692,-3.6922603154387486,Restaurant
8113,205,DELICIAS            ,2,Empatía,40.40416,-3.6919823,Vegetarian / Vegan Restaurant
8114,205,DELICIAS            ,2,Andaluza Low Cost,40.40092372728927,-3.7001575736294576,Restaurant
8115,205,DELICIAS            ,2,Singularis Restaurante,40.40734667185243,-3.695016805135875,Mediterranean Restaurant
8116,205,DELICIAS            ,2,El Rincón Gallego,40.405046,-3.690509,Spanish Restaurant
8117,205,DELICIAS            ,2,Bar Asturias,40.406682,-3.692592,Restaurant
8118,205,DELICIAS            ,2,El Rincón De Asturias,40.401465011697624,-3.702407137711709,Spanish Restaurant
8119,205,DELICIAS            ,2,Taberna Atípica Legazpi,40.392234128037806,-3.6918871866553244,Restaurant
8120,205,DELICIAS            ,2,La Arrocería de Atocha,40.40611087143699,-3.6919579169183465,Mediterranean Restaurant
8121,205,DELICIAS            ,2,El Trillo,40.391335309688806,-3.680038708320794,Mediterranean Restaurant
8122,205,DELICIAS            ,2,Restaurante Doña Lambra,40.392456190416695,-3.679331382752802,Mediterranean Restaurant
8123,205,DELICIAS            ,2,Passion Premium,40.4069615507966,-3.691323799444438,Restaurant
8124,205,DELICIAS            ,2,Trotamundos,40.40728,-3.6884289,Restaurant
8125,205,DELICIAS            ,2,Japan Pearl,40.3921000724847,-3.6924150587421485,Japanese Restaurant
8126,205,DELICIAS            ,2,El encuentro,40.4036487889308,-3.700058476189619,Spanish Restaurant
8127,205,DELICIAS            ,2,Mesón Ronda de Atocha,40.407429,-3.694764,Mediterranean Restaurant
8128,205,DELICIAS            ,2,Restaurante-Café Arola ( Museo Reina Sofía ),40.4074835579241,-3.6947858333587646,Spanish Restaurant
8129,205,DELICIAS            ,2,Bahía Madrid,40.392038311750134,-3.678857858447453,Mediterranean Restaurant
8130,205,DELICIAS            ,2,VIPS Méndez Álvaro,40.393153297914935,-3.6777606937666083,Restaurant
8131,205,DELICIAS            ,3,Las tinajas,40.3969930879287,-3.6977791786193848,Tapas Restaurant
8132,205,DELICIAS            ,3,El Quinto Pecado,40.40002813583826,-3.6944457202941674,Gastropub
8133,205,DELICIAS            ,3,Taberna Almeria II,40.40104077395461,-3.697189131248308,Tapas Restaurant
8134,205,DELICIAS            ,3,El Rincón Asturiano,40.402836280139326,-3.689974503075221,Tapas Restaurant
8135,205,DELICIAS            ,3,Cervecería Cruz Blanca,40.403835663044305,-3.6811743440783182,Tapas Restaurant
8136,205,DELICIAS            ,3,Taberna La Peseta,40.39638844715558,-3.698015213012695,Tapas Restaurant
8137,205,DELICIAS            ,3,Trending Tapas,40.38869706811601,-3.691426743931729,Tapas Restaurant
8138,205,DELICIAS            ,3,Mesón Restaurante Horóscopo,40.395945,-3.692729,Tapas Restaurant
8139,205,DELICIAS            ,3,Ven Y Veras,40.40430970841338,-3.6962418068393714,Tapas Restaurant
8140,205,DELICIAS            ,3,Taberna La Pepa,40.399956956775604,-3.6941608129674552,Tapas Restaurant
8141,205,DELICIAS            ,3,Taberna Restaurante Bacanal,40.3924432838869,-3.692116242852847,Tapas Restaurant
8142,205,DELICIAS            ,3,El Brezo,40.40149431811829,-3.6894046973439587,Tapas Restaurant
8143,205,DELICIAS            ,3,La Herrería Tapas Bar,40.392456,-3.6908865,Tapas Restaurant
8144,205,DELICIAS            ,3,El Despacho Clandestino,40.391931,-3.689533,Gastropub
8145,205,DELICIAS            ,3,Bar Bonsai,40.390495,-3.6920712,Tapas Restaurant
8146,205,DELICIAS            ,3,Blanco Y Negro,40.40479753257259,-3.6956934265204686,Tapas Restaurant
8147,205,DELICIAS            ,3,Cerveceria la Toná,40.40456584814004,-3.6822637238421643,Tapas Restaurant
8148,205,DELICIAS            ,4,Nubel,40.40726628533323,-3.6950730087326713,Molecular Gastronomy Restaurant
8149,305,LOS JERONIMOS       ,1,Levadura Madre,40.41701430218305,-3.6766482329797183,Bakery
8150,305,LOS JERONIMOS       ,1,Adolfo Dominguez Lounge Cafe,40.421420464623246,-3.6886059830484292,Café
8151,305,LOS JERONIMOS       ,1,Faborit,40.41971275428974,-3.6911013361033387,Café
8152,305,LOS JERONIMOS       ,1,CASABASE,40.420487711166736,-3.6784895843409613,Bakery
8153,305,LOS JERONIMOS       ,1,Cafeteria La Llave de Oro (Hotel Wellington),40.422081824469196,-3.6843152433473327,Café
8154,305,LOS JERONIMOS       ,1,La Terraza Ritz,40.41547087051993,-3.6928588138780096,Café
8155,305,LOS JERONIMOS       ,1,Cafetería El Oso y El Madroño,40.41591152568282,-3.6759092654061942,Café
8156,305,LOS JERONIMOS       ,1,La Mordida De Pio,40.41367370964186,-3.674253652423196,Mexican Restaurant
8157,305,LOS JERONIMOS       ,1,il Tavolo Verde,40.421247714546425,-3.6897906719062594,Café
8158,305,LOS JERONIMOS       ,1,The Asia Gallery,40.4150084574975,-3.6951540961888005,Chinese Restaurant
8159,305,LOS JERONIMOS       ,1,Restaurante Café El Botánico,40.41279774734125,-3.691180935184451,Café
8160,305,LOS JERONIMOS       ,1,Dunkin' Coffee,40.40898126999962,-3.6927370171966913,Donut Shop
8161,305,LOS JERONIMOS       ,1,100 Montaditos,40.408674461398924,-3.69259453169002,Sandwich Place
8162,305,LOS JERONIMOS       ,1,Steak Burger Bar,40.409797926583366,-3.693670379662324,Burger Joint
8163,305,LOS JERONIMOS       ,1,Bar Mirador Ángel Caído,40.411286,-3.682372,Diner
8164,305,LOS JERONIMOS       ,1,Cafetería Bar Chiqui,40.40691783540296,-3.682286152914163,Café
8165,305,LOS JERONIMOS       ,1,Cafetería Los Porches,40.41116013218948,-3.6752980901209473,Café
8166,305,LOS JERONIMOS       ,1,Taco Bell,40.408943,-3.6925325,Mexican Restaurant
8167,305,LOS JERONIMOS       ,2,Trenque Lauquen,40.41765396468883,-3.678525403460796,Argentinian Restaurant
8168,305,LOS JERONIMOS       ,2,Trattoria Arcangelo,40.41336961522739,-3.6902642454019836,Italian Restaurant
8169,305,LOS JERONIMOS       ,2,Viridiana,40.4171647,-3.6897014,Spanish Restaurant
8170,305,LOS JERONIMOS       ,2,García de La Navarra,40.41817754734299,-3.6910841497588875,Spanish Restaurant
8171,305,LOS JERONIMOS       ,2,Aarde,40.419701,-3.689125,Mediterranean Restaurant
8172,305,LOS JERONIMOS       ,2,El Perro y La Galleta,40.420445,-3.687342,Restaurant
8173,305,LOS JERONIMOS       ,2,Horcher,40.4188530956771,-3.688872909875255,Restaurant
8174,305,LOS JERONIMOS       ,2,Magasand Columela,40.421089,-3.687984,Café
8175,305,LOS JERONIMOS       ,2,Don Giovanni,40.407648,-3.680188,Italian Restaurant
8176,305,LOS JERONIMOS       ,2,Doki Doki,40.42116858895287,-3.689797446212131,Japanese Restaurant
8177,305,LOS JERONIMOS       ,2,Shikku,40.421415021676204,-3.6857966321991724,Japanese Restaurant
8178,305,LOS JERONIMOS       ,2,Sazón-arte,40.41959436143268,-3.6771275953506923,Restaurant
8179,305,LOS JERONIMOS       ,2,Vinos De Bellota,40.42067595716258,-3.679058690556566,Spanish Restaurant
8180,305,LOS JERONIMOS       ,2,Casa de Fieras,40.419807,-3.6789658,Restaurant
8181,305,LOS JERONIMOS       ,2,Castelados,40.42070698286369,-3.6790904867593115,Spanish Restaurant
8182,305,LOS JERONIMOS       ,2,Murillo Café,40.41294,-3.691413,Restaurant
8183,305,LOS JERONIMOS       ,2,Goizeko Wellington,40.42219213682872,-3.6837230410738226,Spanish Restaurant
8184,305,LOS JERONIMOS       ,2,La Montería,40.420308064026166,-3.677628503594477,Mediterranean Restaurant
8185,305,LOS JERONIMOS       ,2,Matilda Café Cantina,40.41103671290983,-3.694242787430761,Café
8186,305,LOS JERONIMOS       ,2,Zoko,40.418842313259724,-3.6789829439199644,Restaurant
8187,305,LOS JERONIMOS       ,2,KultO,40.41838587249439,-3.6782228944652724,Spanish Restaurant
8188,305,LOS JERONIMOS       ,2,Pazo de Coruña,40.41361328188346,-3.6746505312548474,Spanish Restaurant
8189,305,LOS JERONIMOS       ,2,Goya Restaurant,40.415683,-3.692023,Spanish Restaurant
8190,305,LOS JERONIMOS       ,2,Ôven Mozzarella Bar,40.409570819758954,-3.693256875486928,Italian Restaurant
8191,305,LOS JERONIMOS       ,2,La Taberna de Pedro,40.418124376403405,-3.691011697670018,Spanish Restaurant
8192,305,LOS JERONIMOS       ,2,La Monte,40.420479,-3.678216,Restaurant
8193,305,LOS JERONIMOS       ,2,Bump Green,40.422094,-3.68457,Restaurant
8194,305,LOS JERONIMOS       ,2,a.n.E.l. Tapas & Lounge Bar,40.42057350392659,-3.6902831658874935,Restaurant
8195,305,LOS JERONIMOS       ,2,Alfredo's Barbacoa,40.421410275,-3.685863629,American Restaurant
8196,305,LOS JERONIMOS       ,2,"Café de París, L' Entrecot",40.4217888286696,-3.686746541664355,Restaurant
8197,305,LOS JERONIMOS       ,2,Pad Thai,40.410471053326035,-3.6926142963518234,Asian Restaurant
8198,305,LOS JERONIMOS       ,2,Alfredo's Barbacoa,40.42180844815296,-3.687350844335924,Burger Joint
8199,305,LOS JERONIMOS       ,2,adrede,40.417191528845976,-3.6905069657613887,Restaurant
8200,305,LOS JERONIMOS       ,2,La Fábrica,40.41162297566508,-3.693961274574793,Breakfast Spot
8201,305,LOS JERONIMOS       ,2,El Fogón Verde,40.41236,-3.6939151,Vegetarian / Vegan Restaurant
8202,305,LOS JERONIMOS       ,2,Museo del Jamón,40.41024547780197,-3.6925874580011637,Spanish Restaurant
8203,305,LOS JERONIMOS       ,2,Patio De Leones,40.420482,-3.688783,Restaurant
8204,305,LOS JERONIMOS       ,2,Jalo Restaurante,40.40955135247833,-3.693101628694199,Turkish Restaurant
8205,305,LOS JERONIMOS       ,2,W42,40.4221,-3.685894,Restaurant
8206,305,LOS JERONIMOS       ,2,Venta La Reina,40.40727107976985,-3.6806676777616856,Spanish Restaurant
8207,305,LOS JERONIMOS       ,2,Restaurante Caixaforum,40.41103856918137,-3.693343795515967,Spanish Restaurant
8208,305,LOS JERONIMOS       ,2,La cocina de Neptuno,40.41481692890832,-3.6949001650956235,Spanish Restaurant
8209,305,LOS JERONIMOS       ,2,Expressio Café,40.412903,-3.690061,Restaurant
8210,305,LOS JERONIMOS       ,2,Prado 42,40.41043981544722,-3.6925672716695193,Restaurant
8211,305,LOS JERONIMOS       ,2,Trotamundos,40.40728,-3.6884289,Restaurant
8212,305,LOS JERONIMOS       ,3,Alabaster,40.41807931218255,-3.689794959957802,Restaurant
8213,305,LOS JERONIMOS       ,3,Levél Veggie Bistro,40.41573017435576,-3.6776411533355713,Vegetarian / Vegan Restaurant
8214,305,LOS JERONIMOS       ,3,Florida Retiro,40.41837386395928,-3.679842549066969,Gastropub
8215,305,LOS JERONIMOS       ,3,Taberna Arzábal,40.42048735129334,-3.679371801408269,Spanish Restaurant
8216,305,LOS JERONIMOS       ,3,Mercado de Ibiza,40.41835083351336,-3.677210018044372,Gastropub
8217,305,LOS JERONIMOS       ,3,Ramsés,40.420447280956324,-3.6889526380636446,Restaurant
8218,305,LOS JERONIMOS       ,3,La Catapa,40.41950184211916,-3.677360188214947,Tapas Restaurant
8219,305,LOS JERONIMOS       ,3,Rafa,40.417979983083995,-3.6762790420200058,Seafood Restaurant
8220,305,LOS JERONIMOS       ,3,La Hidalguía,40.4195098773674,-3.677274861485706,Tapas Restaurant
8221,305,LOS JERONIMOS       ,3,El 17 De Moreto,40.41287265988524,-3.6903099442346066,Gastropub
8222,305,LOS JERONIMOS       ,3,Lizarran,40.40909550081995,-3.692627308735723,Tapas Restaurant
8223,305,LOS JERONIMOS       ,3,La Fábrica de la Yaya,40.40849392030958,-3.676414010381552,Tapas Restaurant
8224,305,LOS JERONIMOS       ,3,Cafetería Restaurante Prado,40.4142661699915,-3.6937061550725896,Tapas Restaurant
8225,305,LOS JERONIMOS       ,4,Kabuki Wellington,40.42189124807032,-3.6842165091037944,Japanese Restaurant
8226,405,LISTA               ,1,La MiMe,40.43126934914327,-3.676784464077443,Snack Place
8227,405,LISTA               ,1,Pasteleria Lisboa,40.42995824165036,-3.6757641085718915,Bakery
8228,405,LISTA               ,1,Panadario,40.436188,-3.672076,Bakery
8229,405,LISTA               ,1,Los Girasoles Cantina,40.42886088426814,-3.677835270066014,Mexican Restaurant
8230,405,LISTA               ,1,Panaria,40.4309223312046,-3.672052116006801,Bakery
8231,405,LISTA               ,1,Mocca café,40.42894123998315,-3.6722717269311063,Breakfast Spot
8232,405,LISTA               ,1,Pizzería 2 Amigos,40.43710346102808,-3.671046143542276,Pizza Place
8233,405,LISTA               ,1,Hamburguesa Nostra,40.429784,-3.671107,Burger Joint
8234,405,LISTA               ,1,Granier,40.438731380735874,-3.6751368445981005,Bakery
8235,405,LISTA               ,1,Timesburg,40.43792098,-3.67839445,Burger Joint
8236,405,LISTA               ,1,Burguer La Plancha,40.43588170281364,-3.6692345036929286,Burger Joint
8237,405,LISTA               ,1,Santagloria,40.4377,-3.6764486,Bakery
8238,405,LISTA               ,1,Jardín Feliz,40.42784506872057,-3.6706384688346803,Chinese Restaurant
8239,405,LISTA               ,1,La Celiacoteca,40.433568,-3.672436,Bakery
8240,405,LISTA               ,1,Café&Té,40.43460252802414,-3.676411946898801,Diner
8241,405,LISTA               ,1,Rick's,40.42977058625747,-3.6722792126093267,Burger Joint
8242,405,LISTA               ,1,Tiempos Mágicos,40.43794633800084,-3.6740735971903535,Café
8243,405,LISTA               ,1,Corner Café,40.42983946272036,-3.672188556587007,Café
